# Header: trajectory of angry bird. 

 x [m]   y [m]   t [s] 
17.493  17.185   0.864 
17.495  17.187   0.864 
17.497  17.188   0.864 
17.499  17.190   0.864 
17.501  17.191   0.864 
17.503  17.193   0.864 
17.505  17.195   0.864 
17.507  17.196   0.865 
17.509  17.198   0.865 
17.511  17.199   0.865 
17.513  17.201   0.865 
17.515  17.202   0.865 
17.517  17.204   0.865 
17.519  17.206   0.865 
17.521  17.207   0.865 
17.523  17.209   0.865 
17.525  17.210   0.865 
17.527  17.212   0.866 
17.529  17.213   0.866 
17.531  17.215   0.866 
17.533  17.216   0.866 
17.535  17.218   0.866 
17.537  17.220   0.866 
17.539  17.221   0.866 
17.541  17.223   0.866 
17.543  17.224   0.866 
17.545  17.226   0.866 
17.547  17.227   0.867 
17.549  17.229   0.867 
17.551  17.231   0.867 
17.553  17.232   0.867 
17.555  17.234   0.867 
17.557  17.235   0.867 
17.559  17.237   0.867 
17.561  17.238   0.867 
17.563  17.240   0.867 
17.565  17.241   0.867 
17.567  17.243   0.868 
17.569  17.245   0.868 
17.571  17.246   0.868 
17.574  17.248   0.868 
17.576  17.249   0.868 
17.578  17.251   0.868 
17.580  17.252   0.868 
17.582  17.254   0.868 
17.584  17.256   0.868 
17.586  17.257   0.868 
17.588  17.259   0.869 
17.590  17.260   0.869 
17.592  17.262   0.869 
17.594  17.263   0.869 
17.596  17.265   0.869 
17.598  17.266   0.869 
17.600  17.268   0.869 
17.602  17.270   0.869 
17.604  17.271   0.869 
17.606  17.273   0.869 
17.608  17.274   0.870 
17.610  17.276   0.870 
17.612  17.277   0.870 
17.614  17.279   0.870 
17.616  17.280   0.870 
17.618  17.282   0.870 
17.620  17.284   0.870 
17.622  17.285   0.870 
17.624  17.287   0.870 
17.626  17.288   0.870 
17.628  17.290   0.871 
17.630  17.291   0.871 
17.632  17.293   0.871 
17.634  17.295   0.871 
17.636  17.296   0.871 
17.638  17.298   0.871 
17.640  17.299   0.871 
17.642  17.301   0.871 
17.644  17.302   0.871 
17.646  17.304   0.871 
17.648  17.305   0.872 
17.650  17.307   0.872 
17.652  17.309   0.872 
17.655  17.310   0.872 
17.657  17.312   0.872 
17.659  17.313   0.872 
17.661  17.315   0.872 
17.663  17.316   0.872 
17.665  17.318   0.872 
17.667  17.319   0.872 
17.669  17.321   0.873 
17.671  17.323   0.873 
17.673  17.324   0.873 
17.675  17.326   0.873 
17.677  17.327   0.873 
17.679  17.329   0.873 
17.681  17.330   0.873 
17.683  17.332   0.873 
17.685  17.333   0.873 
17.687  17.335   0.873 
17.689  17.337   0.874 
17.691  17.338   0.874 
17.693  17.340   0.874 
17.695  17.341   0.874 
17.697  17.343   0.874 
17.699  17.344   0.874 
17.701  17.346   0.874 
17.703  17.347   0.874 
17.705  17.349   0.874 
17.707  17.351   0.874 
17.709  17.352   0.875 
17.711  17.354   0.875 
17.713  17.355   0.875 
17.715  17.357   0.875 
17.717  17.358   0.875 
17.719  17.360   0.875 
17.721  17.361   0.875 
17.723  17.363   0.875 
17.725  17.365   0.875 
17.727  17.366   0.875 
17.729  17.368   0.876 
17.731  17.369   0.876 
17.733  17.371   0.876 
17.736  17.372   0.876 
17.738  17.374   0.876 
17.740  17.375   0.876 
17.742  17.377   0.876 
17.744  17.379   0.876 
17.746  17.380   0.876 
17.748  17.382   0.876 
17.750  17.383   0.877 
17.752  17.385   0.877 
17.754  17.386   0.877 
17.756  17.388   0.877 
17.758  17.389   0.877 
17.760  17.391   0.877 
17.762  17.393   0.877 
17.764  17.394   0.877 
17.766  17.396   0.877 
17.768  17.397   0.877 
17.770  17.399   0.878 
17.772  17.400   0.878 
17.774  17.402   0.878 
17.776  17.403   0.878 
17.778  17.405   0.878 
17.780  17.406   0.878 
17.782  17.408   0.878 
17.784  17.410   0.878 
17.786  17.411   0.878 
17.788  17.413   0.878 
17.790  17.414   0.879 
17.792  17.416   0.879 
17.794  17.417   0.879 
17.796  17.419   0.879 
17.798  17.420   0.879 
17.800  17.422   0.879 
17.802  17.424   0.879 
17.804  17.425   0.879 
17.806  17.427   0.879 
17.808  17.428   0.879 
17.810  17.430   0.880 
17.812  17.431   0.880 
17.814  17.433   0.880 
17.817  17.434   0.880 
17.819  17.436   0.880 
17.821  17.437   0.880 
17.823  17.439   0.880 
17.825  17.441   0.880 
17.827  17.442   0.880 
17.829  17.444   0.880 
17.831  17.445   0.881 
17.833  17.447   0.881 
17.835  17.448   0.881 
17.837  17.450   0.881 
17.839  17.451   0.881 
17.841  17.453   0.881 
17.843  17.455   0.881 
17.845  17.456   0.881 
17.847  17.458   0.881 
17.849  17.459   0.881 
17.851  17.461   0.882 
17.853  17.462   0.882 
17.855  17.464   0.882 
17.857  17.465   0.882 
17.859  17.467   0.882 
17.861  17.468   0.882 
17.863  17.470   0.882 
17.865  17.472   0.882 
17.867  17.473   0.882 
17.869  17.475   0.882 
17.871  17.476   0.883 
17.873  17.478   0.883 
17.875  17.479   0.883 
17.877  17.481   0.883 
17.879  17.482   0.883 
17.881  17.484   0.883 
17.883  17.485   0.883 
17.885  17.487   0.883 
17.887  17.489   0.883 
17.889  17.490   0.883 
17.891  17.492   0.884 
17.893  17.493   0.884 
17.895  17.495   0.884 
17.897  17.496   0.884 
17.900  17.498   0.884 
17.902  17.499   0.884 
17.904  17.501   0.884 
17.906  17.502   0.884 
17.908  17.504   0.884 
17.910  17.506   0.884 
17.912  17.507   0.885 
17.914  17.509   0.885 
17.916  17.510   0.885 
17.918  17.512   0.885 
17.920  17.513   0.885 
17.922  17.515   0.885 
17.924  17.516   0.885 
17.926  17.518   0.885 
17.928  17.519   0.885 
17.930  17.521   0.885 
17.932  17.523   0.886 
17.934  17.524   0.886 
17.936  17.526   0.886 
17.938  17.527   0.886 
17.940  17.529   0.886 
17.942  17.530   0.886 
17.944  17.532   0.886 
17.946  17.533   0.886 
17.948  17.535   0.886 
17.950  17.536   0.886 
17.952  17.538   0.887 
17.954  17.540   0.887 
17.956  17.541   0.887 
17.958  17.543   0.887 
17.960  17.544   0.887 
17.962  17.546   0.887 
17.964  17.547   0.887 
17.966  17.549   0.887 
17.968  17.550   0.887 
17.970  17.552   0.887 
17.972  17.553   0.888 
17.974  17.555   0.888 
17.976  17.557   0.888 
17.978  17.558   0.888 
17.981  17.560   0.888 
17.983  17.561   0.888 
17.985  17.563   0.888 
17.987  17.564   0.888 
17.989  17.566   0.888 
17.991  17.567   0.888 
17.993  17.569   0.889 
17.995  17.570   0.889 
17.997  17.572   0.889 
17.999  17.573   0.889 
18.001  17.575   0.889 
18.003  17.577   0.889 
18.005  17.578   0.889 
18.007  17.580   0.889 
18.009  17.581   0.889 
18.011  17.583   0.889 
18.013  17.584   0.890 
18.015  17.586   0.890 
18.017  17.587   0.890 
18.019  17.589   0.890 
18.021  17.590   0.890 
18.023  17.592   0.890 
18.025  17.594   0.890 
18.027  17.595   0.890 
18.029  17.597   0.890 
18.031  17.598   0.890 
18.033  17.600   0.891 
18.035  17.601   0.891 
18.037  17.603   0.891 
18.039  17.604   0.891 
18.041  17.606   0.891 
18.043  17.607   0.891 
18.045  17.609   0.891 
18.047  17.610   0.891 
18.049  17.612   0.891 
18.051  17.614   0.891 
18.053  17.615   0.892 
18.055  17.617   0.892 
18.057  17.618   0.892 
18.059  17.620   0.892 
18.062  17.621   0.892 
18.064  17.623   0.892 
18.066  17.624   0.892 
18.068  17.626   0.892 
18.070  17.627   0.892 
18.072  17.629   0.892 
18.074  17.630   0.893 
18.076  17.632   0.893 
18.078  17.634   0.893 
18.080  17.635   0.893 
18.082  17.637   0.893 
18.084  17.638   0.893 
18.086  17.640   0.893 
18.088  17.641   0.893 
18.090  17.643   0.893 
18.092  17.644   0.893 
18.094  17.646   0.894 
18.096  17.647   0.894 
18.098  17.649   0.894 
18.100  17.650   0.894 
18.102  17.652   0.894 
18.104  17.653   0.894 
18.106  17.655   0.894 
18.108  17.657   0.894 
18.110  17.658   0.894 
18.112  17.660   0.894 
18.114  17.661   0.895 
18.116  17.663   0.895 
18.118  17.664   0.895 
18.120  17.666   0.895 
18.122  17.667   0.895 
18.124  17.669   0.895 
18.126  17.670   0.895 
18.128  17.672   0.895 
18.130  17.673   0.895 
18.132  17.675   0.895 
18.134  17.677   0.896 
18.136  17.678   0.896 
18.138  17.680   0.896 
18.140  17.681   0.896 
18.142  17.683   0.896 
18.145  17.684   0.896 
18.147  17.686   0.896 
18.149  17.687   0.896 
18.151  17.689   0.896 
18.153  17.690   0.896 
18.155  17.692   0.897 
18.157  17.693   0.897 
18.159  17.695   0.897 
18.161  17.696   0.897 
18.163  17.698   0.897 
18.165  17.700   0.897 
18.167  17.701   0.897 
18.169  17.703   0.897 
18.171  17.704   0.897 
18.173  17.706   0.897 
18.175  17.707   0.898 
18.177  17.709   0.898 
18.179  17.710   0.898 
18.181  17.712   0.898 
18.183  17.713   0.898 
18.185  17.715   0.898 
18.187  17.716   0.898 
18.189  17.718   0.898 
18.191  17.719   0.898 
18.193  17.721   0.898 
18.195  17.722   0.899 
18.197  17.724   0.899 
18.199  17.726   0.899 
18.201  17.727   0.899 
18.203  17.729   0.899 
18.205  17.730   0.899 
18.207  17.732   0.899 
18.209  17.733   0.899 
18.211  17.735   0.899 
18.213  17.736   0.899 
18.215  17.738   0.900 
18.217  17.739   0.900 
18.219  17.741   0.900 
18.221  17.742   0.900 
18.223  17.744   0.900 
18.226  17.745   0.900 
18.228  17.747   0.900 
18.230  17.749   0.900 
18.232  17.750   0.900 
18.234  17.752   0.900 
18.236  17.753   0.901 
18.238  17.755   0.901 
18.240  17.756   0.901 
18.242  17.758   0.901 
18.244  17.759   0.901 
18.246  17.761   0.901 
18.248  17.762   0.901 
18.250  17.764   0.901 
18.252  17.765   0.901 
18.254  17.767   0.901 
18.256  17.768   0.902 
18.258  17.770   0.902 
18.260  17.771   0.902 
18.262  17.773   0.902 
18.264  17.775   0.902 
18.266  17.776   0.902 
18.268  17.778   0.902 
18.270  17.779   0.902 
18.272  17.781   0.902 
18.274  17.782   0.902 
18.276  17.784   0.903 
18.278  17.785   0.903 
18.280  17.787   0.903 
18.282  17.788   0.903 
18.284  17.790   0.903 
18.286  17.791   0.903 
18.288  17.793   0.903 
18.290  17.794   0.903 
18.292  17.796   0.903 
18.294  17.797   0.903 
18.296  17.799   0.904 
18.298  17.800   0.904 
18.300  17.802   0.904 
18.302  17.804   0.904 
18.304  17.805   0.904 
18.307  17.807   0.904 
18.309  17.808   0.904 
18.311  17.810   0.904 
18.313  17.811   0.904 
18.315  17.813   0.904 
18.317  17.814   0.905 
18.319  17.816   0.905 
18.321  17.817   0.905 
18.323  17.819   0.905 
18.325  17.820   0.905 
18.327  17.822   0.905 
18.329  17.823   0.905 
18.331  17.825   0.905 
18.333  17.826   0.905 
18.335  17.828   0.905 
18.337  17.829   0.906 
18.339  17.831   0.906 
18.341  17.833   0.906 
18.343  17.834   0.906 
18.345  17.836   0.906 
18.347  17.837   0.906 
18.349  17.839   0.906 
18.351  17.840   0.906 
18.353  17.842   0.906 
18.355  17.843   0.906 
18.357  17.845   0.907 
18.359  17.846   0.907 
18.361  17.848   0.907 
18.363  17.849   0.907 
18.365  17.851   0.907 
18.367  17.852   0.907 
18.369  17.854   0.907 
18.371  17.855   0.907 
18.373  17.857   0.907 
18.375  17.858   0.907 
18.377  17.860   0.908 
18.379  17.861   0.908 
18.381  17.863   0.908 
18.383  17.864   0.908 
18.385  17.866   0.908 
18.388  17.868   0.908 
18.390  17.869   0.908 
18.392  17.871   0.908 
18.394  17.872   0.908 
18.396  17.874   0.908 
18.398  17.875   0.909 
18.400  17.877   0.909 
18.402  17.878   0.909 
18.404  17.880   0.909 
18.406  17.881   0.909 
18.408  17.883   0.909 
18.410  17.884   0.909 
18.412  17.886   0.909 
18.414  17.887   0.909 
18.416  17.889   0.909 
18.418  17.890   0.910 
18.420  17.892   0.910 
18.422  17.893   0.910 
18.424  17.895   0.910 
18.426  17.896   0.910 
18.428  17.898   0.910 
18.430  17.899   0.910 
18.432  17.901   0.910 
18.434  17.903   0.910 
18.436  17.904   0.910 
18.438  17.906   0.911 
18.440  17.907   0.911 
18.442  17.909   0.911 
18.444  17.910   0.911 
18.446  17.912   0.911 
18.448  17.913   0.911 
18.450  17.915   0.911 
18.452  17.916   0.911 
18.454  17.918   0.911 
18.456  17.919   0.911 
18.458  17.921   0.912 
18.460  17.922   0.912 
18.462  17.924   0.912 
18.464  17.925   0.912 
18.466  17.927   0.912 
18.468  17.928   0.912 
18.471  17.930   0.912 
18.473  17.931   0.912 
18.475  17.933   0.912 
18.477  17.934   0.912 
18.479  17.936   0.913 
18.481  17.937   0.913 
18.483  17.939   0.913 
18.485  17.940   0.913 
18.487  17.942   0.913 
18.489  17.944   0.913 
18.491  17.945   0.913 
18.493  17.947   0.913 
18.495  17.948   0.913 
18.497  17.950   0.913 
18.499  17.951   0.914 
18.501  17.953   0.914 
18.503  17.954   0.914 
18.505  17.956   0.914 
18.507  17.957   0.914 
18.509  17.959   0.914 
18.511  17.960   0.914 
18.513  17.962   0.914 
18.515  17.963   0.914 
18.517  17.965   0.914 
18.519  17.966   0.915 
18.521  17.968   0.915 
18.523  17.969   0.915 
18.525  17.971   0.915 
18.527  17.972   0.915 
18.529  17.974   0.915 
18.531  17.975   0.915 
18.533  17.977   0.915 
18.535  17.978   0.915 
18.537  17.980   0.915 
18.539  17.981   0.916 
18.541  17.983   0.916 
18.543  17.984   0.916 
18.545  17.986   0.916 
18.547  17.987   0.916 
18.549  17.989   0.916 
18.552  17.991   0.916 
18.554  17.992   0.916 
18.556  17.994   0.916 
18.558  17.995   0.916 
18.560  17.997   0.917 
18.562  17.998   0.917 
18.564  18.000   0.917 
18.566  18.001   0.917 
18.568  18.003   0.917 
18.570  18.004   0.917 
18.572  18.006   0.917 
18.574  18.007   0.917 
18.576  18.009   0.917 
18.578  18.010   0.917 
18.580  18.012   0.918 
18.582  18.013   0.918 
18.584  18.015   0.918 
18.586  18.016   0.918 
18.588  18.018   0.918 
18.590  18.019   0.918 
18.592  18.021   0.918 
18.594  18.022   0.918 
18.596  18.024   0.918 
18.598  18.025   0.918 
18.600  18.027   0.919 
18.602  18.028   0.919 
18.604  18.030   0.919 
18.606  18.031   0.919 
18.608  18.033   0.919 
18.610  18.034   0.919 
18.612  18.036   0.919 
18.614  18.037   0.919 
18.616  18.039   0.919 
18.618  18.040   0.919 
18.620  18.042   0.920 
18.622  18.043   0.920 
18.624  18.045   0.920 
18.626  18.046   0.920 
18.628  18.048   0.920 
18.630  18.049   0.920 
18.633  18.051   0.920 
18.635  18.053   0.920 
18.637  18.054   0.920 
18.639  18.056   0.920 
18.641  18.057   0.921 
18.643  18.059   0.921 
18.645  18.060   0.921 
18.647  18.062   0.921 
18.649  18.063   0.921 
18.651  18.065   0.921 
18.653  18.066   0.921 
18.655  18.068   0.921 
18.657  18.069   0.921 
18.659  18.071   0.921 
18.661  18.072   0.922 
18.663  18.074   0.922 
18.665  18.075   0.922 
18.667  18.077   0.922 
18.669  18.078   0.922 
18.671  18.080   0.922 
18.673  18.081   0.922 
18.675  18.083   0.922 
18.677  18.084   0.922 
18.679  18.086   0.922 
18.681  18.087   0.923 
18.683  18.089   0.923 
18.685  18.090   0.923 
18.687  18.092   0.923 
18.689  18.093   0.923 
18.691  18.095   0.923 
18.693  18.096   0.923 
18.695  18.098   0.923 
18.697  18.099   0.923 
18.699  18.101   0.923 
18.701  18.102   0.924 
18.703  18.104   0.924 
18.705  18.105   0.924 
18.707  18.107   0.924 
18.709  18.108   0.924 
18.711  18.110   0.924 
18.714  18.111   0.924 
18.716  18.113   0.924 
18.718  18.114   0.924 
18.720  18.116   0.924 
18.722  18.117   0.925 
18.724  18.119   0.925 
18.726  18.120   0.925 
18.728  18.122   0.925 
18.730  18.123   0.925 
18.732  18.125   0.925 
18.734  18.126   0.925 
18.736  18.128   0.925 
18.738  18.129   0.925 
18.740  18.131   0.925 
18.742  18.132   0.926 
18.744  18.134   0.926 
18.746  18.135   0.926 
18.748  18.137   0.926 
18.750  18.138   0.926 
18.752  18.140   0.926 
18.754  18.141   0.926 
18.756  18.143   0.926 
18.758  18.144   0.926 
18.760  18.146   0.926 
18.762  18.147   0.927 
18.764  18.149   0.927 
18.766  18.150   0.927 
18.768  18.152   0.927 
18.770  18.153   0.927 
18.772  18.155   0.927 
18.774  18.156   0.927 
18.776  18.158   0.927 
18.778  18.159   0.927 
18.780  18.161   0.927 
18.782  18.162   0.928 
18.784  18.164   0.928 
18.786  18.165   0.928 
18.788  18.167   0.928 
18.790  18.169   0.928 
18.792  18.170   0.928 
18.794  18.172   0.928 
18.797  18.173   0.928 
18.799  18.175   0.928 
18.801  18.176   0.928 
18.803  18.178   0.929 
18.805  18.179   0.929 
18.807  18.181   0.929 
18.809  18.182   0.929 
18.811  18.184   0.929 
18.813  18.185   0.929 
18.815  18.187   0.929 
18.817  18.188   0.929 
18.819  18.190   0.929 
18.821  18.191   0.929 
18.823  18.193   0.930 
18.825  18.194   0.930 
18.827  18.196   0.930 
18.829  18.197   0.930 
18.831  18.199   0.930 
18.833  18.200   0.930 
18.835  18.202   0.930 
18.837  18.203   0.930 
18.839  18.205   0.930 
18.841  18.206   0.930 
18.843  18.208   0.931 
18.845  18.209   0.931 
18.847  18.211   0.931 
18.849  18.212   0.931 
18.851  18.214   0.931 
18.853  18.215   0.931 
18.855  18.217   0.931 
18.857  18.218   0.931 
18.859  18.220   0.931 
18.861  18.221   0.931 
18.863  18.223   0.932 
18.865  18.224   0.932 
18.867  18.226   0.932 
18.869  18.227   0.932 
18.871  18.229   0.932 
18.873  18.230   0.932 
18.875  18.232   0.932 
18.878  18.233   0.932 
18.880  18.235   0.932 
18.882  18.236   0.932 
18.884  18.238   0.933 
18.886  18.239   0.933 
18.888  18.241   0.933 
18.890  18.242   0.933 
18.892  18.244   0.933 
18.894  18.245   0.933 
18.896  18.247   0.933 
18.898  18.248   0.933 
18.900  18.250   0.933 
18.902  18.251   0.933 
18.904  18.252   0.934 
18.906  18.254   0.934 
18.908  18.255   0.934 
18.910  18.257   0.934 
18.912  18.258   0.934 
18.914  18.260   0.934 
18.916  18.261   0.934 
18.918  18.263   0.934 
18.920  18.264   0.934 
18.922  18.266   0.934 
18.924  18.267   0.935 
18.926  18.269   0.935 
18.928  18.270   0.935 
18.930  18.272   0.935 
18.932  18.273   0.935 
18.934  18.275   0.935 
18.936  18.276   0.935 
18.938  18.278   0.935 
18.940  18.279   0.935 
18.942  18.281   0.935 
18.944  18.282   0.936 
18.946  18.284   0.936 
18.948  18.285   0.936 
18.950  18.287   0.936 
18.952  18.288   0.936 
18.954  18.290   0.936 
18.956  18.291   0.936 
18.959  18.293   0.936 
18.961  18.294   0.936 
18.963  18.296   0.936 
18.965  18.297   0.937 
18.967  18.299   0.937 
18.969  18.300   0.937 
18.971  18.302   0.937 
18.973  18.303   0.937 
18.975  18.305   0.937 
18.977  18.306   0.937 
18.979  18.308   0.937 
18.981  18.309   0.937 
18.983  18.311   0.937 
18.985  18.312   0.938 
18.987  18.314   0.938 
18.989  18.315   0.938 
18.991  18.317   0.938 
18.993  18.318   0.938 
18.995  18.320   0.938 
18.997  18.321   0.938 
18.999  18.323   0.938 
19.001  18.324   0.938 
19.003  18.326   0.938 
19.005  18.327   0.939 
19.007  18.329   0.939 
19.009  18.330   0.939 
19.011  18.332   0.939 
19.013  18.333   0.939 
19.015  18.335   0.939 
19.017  18.336   0.939 
19.019  18.338   0.939 
19.021  18.339   0.939 
19.023  18.341   0.939 
19.025  18.342   0.940 
19.027  18.344   0.940 
19.029  18.345   0.940 
19.031  18.347   0.940 
19.033  18.348   0.940 
19.035  18.350   0.940 
19.037  18.351   0.940 
19.039  18.353   0.940 
19.042  18.354   0.940 
19.044  18.356   0.940 
19.046  18.357   0.941 
19.048  18.359   0.941 
19.050  18.360   0.941 
19.052  18.362   0.941 
19.054  18.363   0.941 
19.056  18.365   0.941 
19.058  18.366   0.941 
19.060  18.367   0.941 
19.062  18.369   0.941 
19.064  18.370   0.941 
19.066  18.372   0.942 
19.068  18.373   0.942 
19.070  18.375   0.942 
19.072  18.376   0.942 
19.074  18.378   0.942 
19.076  18.379   0.942 
19.078  18.381   0.942 
19.080  18.382   0.942 
19.082  18.384   0.942 
19.084  18.385   0.942 
19.086  18.387   0.943 
19.088  18.388   0.943 
19.090  18.390   0.943 
19.092  18.391   0.943 
19.094  18.393   0.943 
19.096  18.394   0.943 
19.098  18.396   0.943 
19.100  18.397   0.943 
19.102  18.399   0.943 
19.104  18.400   0.943 
19.106  18.402   0.944 
19.108  18.403   0.944 
19.110  18.405   0.944 
19.112  18.406   0.944 
